Source_0,Source_1,Source_2,Source_3,Source_4,Source_5,Source_6,Source_7,class
-0.002774,0.004135,0.006672,-0.003558,0.007517,-0.011601,-0.014512,0.001681,T
0.000642,0.002257,0.00019,-0.001486,-0.005006,0.007043,-0.005692,-0.001724,E
-0.005287,-0.005127,0.001405,-0.002003,-0.007988,0.002669,-0.01104,-0.011741,Z
-0.009427,-0.002537,0.005356,0.00458,0.007635,-0.005632,0.000947,-0.007447,I
0.000694,-0.004103,-0.008909,-0.005389,-0.00186,-0.006105,0.006246,-0.001392,N
0.015307,-0.006032,0.00798,-0.011509,0.005778,0.017771,0.016581,-0.003912,F
0.00632,0.004298,0.002443,0.000587,0.006034,0.014843,-0.003724,0.004496,C
-0.003271,-0.005351,-0.001132,0.000831,-0.003926,0.002281,-0.006558,0.000591,U
-0.000706,0.000888,0.012116,-0.007995,0.00392,0.00801,0.010454,0.000863,Z
0.010566,0.001036,-0.001875,0.001523,0.001326,-0.005589,0.002076,-0.003145,V
-0.007345,0.000382,-0.001282,-0.01388,-0.011214,-0.003337,0.004883,0.012724,O
0.003731,0.001508,0.005979,-0.012042,-0.007038,0.006733,-0.000706,-0.00132,S
-0.001247,0.000154,0.00582,0.000391,-0.001495,0.006639,0.010589,-0.006577,P
-0.004939,-0.000435,0.005252,0.000644,0.003999,-0.00495,0.001446,-0.006731,P
0.006925,-0.000197,0.002555,0.006306,0.003504,-0.003078,-0.001209,0.010468,V
-0.025564,-0.001982,-0.016857,-0.016163,0.005329,-0.007066,0.005823,0.011029,L
-0.0039,0.001468,0.00804,0.001514,0.005574,-0.007144,-0.007711,-0.006793,T
0.018039,-0.005413,-0.008445,-0.000876,-0.005237,-0.00195,-0.001254,-0.003891,E
-0.00045,-0.00116,0.004889,0.00274,0.005123,-0.004297,0.006833,-0.001918,O
0.0032,-0.007606,0.004809,-0.011361,-0.010737,-0.00002,-0.004742,0.000659,S
0.005374,-0.00181,-0.014237,0.006387,-0.000292,0.003186,-0.002721,-0.004142,K
-0.000986,-0.003567,-0.004447,-0.002418,-0.011863,0.004252,-0.003204,0.003741,X
-0.014093,-0.004901,-0.005322,-0.003165,0.006882,0.004357,-0.000251,-0.00415,L
0.014407,-0.010346,-0.000009,0.004422,0.002529,-0.006029,-0.005785,0.000875,Y
-0.011291,-0.004205,0.009391,0.001398,0.001051,-0.010316,0.001755,-0.001588,D
-0.005658,-0.006568,0.008516,-0.000941,-0.001533,-0.001148,0.002469,-0.010768,E
-0.005684,-0.003196,0.010596,-0.00213,0.00187,-0.003705,-0.002127,-0.006596,P
-0.000031,-0.004646,0.00407,-0.00146,-0.001671,0.003206,-0.015696,0.000958,Z
0.002862,0.009753,0.00612,-0.000041,0.014743,0.006354,-0.007784,0.014097,Y
0.010835,-0.004992,-0.008251,0.001428,0.020896,-0.005057,0.003991,0.000742,R
0.011066,-0.000081,0.000001,-0.009291,0.002387,0.014818,0.00932,-0.002525,C
-0.002134,0.005952,0.000948,-0.00641,-0.000088,-0.002894,-0.000084,0.00306,X
-0.005637,-0.011326,-0.006955,0.004184,-0.001207,-0.004769,-0.006599,0.002125,D
-0.007989,0.00358,0.007634,0.004369,0.000825,0.004168,-0.000672,-0.012153,P
0.027497,0.003459,0.002453,-0.001833,0.02348,-0.000796,0.001054,0.00154,Y
0.000767,-0.002069,-0.008792,0.004532,-0.003569,-0.005923,0.006623,-0.00041,M
-0.000866,-0.003179,-0.008518,0.008253,-0.002791,0.005437,-0.012287,-0.005336,K
0.000771,-0.005125,0.002832,-0.015137,-0.004412,-0.006072,-0.010226,0.003711,S
-0.000727,0.015609,-0.002588,-0.007765,-0.008254,0.001263,-0.006468,-0.001364,I
-0.004315,0.003555,0.000011,0.017221,-0.007473,-0.008899,0.007873,0.008361,M
0.010897,0.006316,-0.003692,0.004577,-0.001617,-0.006795,-0.006828,0.018087,V
0.004456,0.001874,0.001133,-0.00777,-0.014115,-0.002838,-0.001355,0.007619,Q
-0.005022,-0.00672,0.005065,-0.001093,-0.000847,0.000834,-0.00272,-0.007334,S
-0.003628,0.002733,-0.002584,0.002491,-0.005668,0.008637,-0.010593,-0.000421,X
0.003813,0.004071,-0.004277,-0.005576,-0.000499,0.003468,-0.004255,0.005636,C
-0.000769,-0.00103,-0.004313,-0.001058,-0.009166,-0.001617,-0.007507,-0.003306,C
-0.009454,-0.001323,-0.016619,-0.000208,-0.0026,0.008759,0.000207,0.003673,A
-0.001598,0.002399,-0.005253,0.0015,-0.002267,0.00806,-0.004189,-0.001001,K
-0.001782,0.00306,0.012035,-0.00225,0.002017,-0.004579,0.001096,-0.000826,B
-0.000071,0.00138,0.001675,-0.001695,-0.000659,0.003567,-0.001777,-0.00375,Z
-0.005334,0.001417,0.0007,-0.000878,0.000322,-0.000216,-0.01072,-0.001432,T
-0.001341,-0.004634,-0.001488,-0.001958,0.001066,-0.002636,0.008339,0.002709,O
-0.006199,-0.004306,0.00697,0.02238,-0.009645,-0.00527,0.004973,0.003167,M
-0.003356,-0.002652,0.003296,0.007454,-0.000637,0.006921,-0.005492,0.00171,U
0.006224,0.011312,-0.003126,0.001342,-0.008966,0.008525,-0.003774,-0.003045,V
-0.007008,0.000773,0.006564,-0.004104,0.001042,0.001231,0.008331,-0.010437,P
-0.003298,0.013889,0.009768,0.005268,0.012586,-0.005272,0.00324,-0.013031,P
-0.001407,0.00097,-0.004549,-0.00031,0.002282,0.007066,-0.010585,0.001064,X
-0.002612,-0.004833,0.013475,0.001756,-0.015814,0.005943,0.002694,0.020705,U
-0.003377,0.003979,-0.000381,0.017271,-0.003205,-0.013243,0.004874,0.008175,M
-0.003043,0.008984,0.007111,0.005237,-0.002483,0.005861,-0.003724,0.002911,U
0.000953,-0.006882,0.006221,0.002097,0.000303,0.008701,0.000832,-0.000109,G
-0.00213,0.00845,0.000174,0.002098,0.004595,-0.011184,0.002204,-0.002193,P
-0.007221,0.004142,0.001473,-0.005271,0.004722,-0.003613,-0.005674,-0.007431,I
0.006468,-0.002056,0.005715,0.002036,0.000284,0.002896,0.00099,0.002009,Q
-0.002009,-0.008298,0.011023,-0.005835,0.00283,0.004435,0.005171,-0.001453,B
-0.000925,0.010408,0.002956,-0.001795,0.006208,-0.003949,0.008577,0.003469,D
0.007974,0.007594,0.003768,0.005189,-0.001162,0.009165,-0.006256,0.008237,Y
0.011596,-0.013668,0.000847,0.00589,0.002601,0.003134,-0.01265,0.001627,H
-0.00358,-0.004394,-0.004504,0.003698,-0.00128,0.003653,-0.000676,-0.007037,K
-0.00052,0.007133,-0.009494,-0.007985,-0.006277,0.003577,-0.003573,0.005979,X
-0.003486,0.000084,-0.009799,0.003737,-0.010974,0.010254,-0.002207,0.007811,A
0.001349,-0.008429,0.002756,0.002016,-0.002287,0.013561,0.002415,-0.004165,O
-0.005753,0.001498,0.000563,0.003266,-0.001179,-0.000899,-0.007023,-0.007441,X
-0.011247,0.008521,-0.002577,0.014938,-0.00475,-0.001347,0.006716,0.013182,M
-0.00678,0.001949,0.001605,0.019264,-0.005905,-0.002403,0.004637,0.008381,M
0.001421,-0.000927,-0.003112,-0.003746,-0.008746,-0.00563,0.008806,-0.007427,R
-0.006264,0.00569,-0.002461,-0.005375,-0.004512,0.001909,-0.003002,-0.007028,I
-0.001529,-0.007818,-0.002649,0.006259,-0.015544,-0.007313,0.015671,0.004533,N
-0.005385,0.000238,0.004606,0.001801,0.003601,-0.00325,-0.008096,-0.005807,T
-0.001551,0.005256,-0.007504,0.00127,0.007365,0.008562,-0.002867,-0.003371,K
-0.007126,0.001947,0.00254,0.002875,0.00106,-0.000875,-0.005169,-0.006249,J
0.011336,0.007621,0.001608,-0.006549,-0.01205,0.011444,0.015889,-0.015263,F
-0.001275,0.002586,0.008844,-0.016663,-0.008911,-0.005585,-0.013115,0.001876,Z
0.003522,-0.011621,0.006656,-0.002365,-0.001006,-0.002795,-0.004072,-0.001069,S
-0.003934,0.004482,0.001342,0.001802,-0.000479,0.00116,-0.013913,0.002795,Z
-0.009284,-0.001327,-0.009988,0.00253,0.007102,0.004793,-0.000819,0.002634,A
0.007019,0.00498,-0.001898,0.006543,0.011297,-0.005801,0.006642,0.004341,W
0.006268,-0.003676,-0.010403,0.010591,0.004169,-0.006526,0.003841,-0.008375,M
0.000025,-0.002218,-0.005941,0.005336,0.003395,0.004616,-0.004377,0.005136,A
0.008593,-0.020746,-0.004172,0.00596,0.004528,-0.000283,-0.00391,0.001271,B
0.00258,0.00594,0.004115,0.005027,0.000725,0.005614,-0.000935,-0.007093,V
-0.000975,-0.002519,-0.002567,-0.000542,-0.005797,0.002564,-0.002911,-0.001428,X
0.004223,-0.003131,0.005682,-0.007265,0.00502,0.005424,0.005568,-0.00388,P
0.012631,-0.022575,0.001377,0.003145,0.017615,0.005647,-0.016825,0.002327,S
-0.000628,0.013553,-0.004361,0.001719,0.003901,-0.013914,-0.009935,-0.0047,T
-0.006944,0.001556,-0.003578,-0.001288,0.001454,-0.005392,0.004838,0.00183,N
0.000583,-0.007091,-0.009571,-0.00868,-0.01109,0.006191,-0.003053,-0.006177,C
-0.00635,0.002826,-0.005676,0.00601,-0.00219,-0.005807,0.001447,0.003336,H
-0.004282,0.003869,0.001001,0.000142,0.000116,0.001993,0.0019,-0.004838,D
-0.00114,-0.0044,0.012176,0.002689,-0.004375,0.001704,0.007578,0.015807,U
-0.002673,0.001578,0.003403,0.005577,0.003173,0.00373,-0.009467,-0.001239,C
-0.001832,-0.008969,0.020759,0.007733,-0.007138,0.0048,0.003798,0.014836,U
0.00022,0.006255,0.005378,-0.007619,0.011181,-0.005662,0.012993,-0.003397,P
0.016789,0.012777,0.015544,-0.009682,0.003854,-0.009961,-0.00567,0.027568,Y
0.00059,0.002257,-0.00816,0.006805,0.00834,0.011363,-0.010909,-0.000061,K
-0.008913,0.001288,0.00581,-0.003329,0.011178,-0.001199,0.005842,0.013782,S
0.008671,0.009792,0.001054,-0.002687,0.005143,0.000524,-0.004422,0.004,Y
0.001068,-0.002692,-0.003464,0.003076,-0.015977,-0.009744,0.014485,0.008849,N
0.000888,0.008611,0.000137,0.003999,0.001816,0.005244,-0.011701,0.009342,C
0.012817,0.005981,0.001253,0.001607,-0.005949,-0.001226,-0.00612,0.008138,Y
-0.001843,-0.000982,-0.001374,-0.001919,-0.002852,-0.00629,-0.001072,0.007629,U
0.001871,-0.003286,0.004012,0.000307,-0.002264,0.0136,0.001609,-0.001612,G
0.017363,-0.013023,0.007992,-0.004225,0.010615,0.002121,0.00162,-0.006341,S
0.005222,-0.003459,-0.013551,-0.007779,0.005188,-0.009958,0.009254,-0.003403,N
0.001973,-0.01341,-0.013097,-0.011046,-0.005256,0.008169,-0.01291,-0.004213,E
0.001288,-0.000238,0.01346,-0.007555,0.00183,0.008207,0.004758,0.004703,Q
-0.005001,-0.001014,0.007053,0.002318,-0.001698,0.000836,-0.000296,-0.006363,B
0.010075,-0.006396,-0.002569,-0.0086,0.00496,-0.011569,0.000569,-0.002767,T
0.001534,0.003487,0.016169,-0.011327,0.001931,0.01235,0.01348,0.00258,Q
0.00281,0.005721,-0.006522,-0.011707,-0.006629,-0.001348,-0.002587,0.007945,C
-0.004368,0.003784,0.001087,-0.000849,0.00487,-0.003388,0.001551,0.000216,R
-0.007139,0.01716,-0.001522,-0.005489,0.003592,0.000992,-0.000057,0.000652,J
-0.014441,-0.008666,-0.004425,0.010805,0.011894,0.002484,-0.001502,0.000378,A
-0.004891,-0.00274,-0.007797,0.008621,-0.000055,0.00715,-0.003165,0.007487,A
-0.008717,0.008491,0.004029,0.000664,0.001545,0.009061,-0.005808,-0.011593,I
0.015782,-0.006335,0.012908,0.000245,0.008543,0.010388,0.005964,0.003072,S
0.006051,-0.003625,-0.006592,-0.000022,0.00982,0.000086,0.001865,0.007392,A
0.025163,-0.008889,-0.007489,-0.003617,0.002141,-0.008732,-0.00304,-0.001427,Y
0.005159,-0.002469,0.004521,0.004946,-0.00072,0.001751,0.000774,-0.007476,Q
-0.004173,0.005649,-0.006715,-0.005177,-0.001643,-0.007927,0.012876,-0.000758,N
-0.002437,0.002618,0.000464,0.004772,0.010672,0.000294,-0.000939,0.002193,U
0.012742,0.00002,0.001609,0.003691,-0.005955,0.003246,-0.00883,0.007259,Q
0.014824,-0.008824,-0.00426,-0.010249,-0.005385,0.020916,0.004496,-0.006706,C
0.002331,-0.007844,0.001444,0.000237,0.000322,-0.002382,0.006776,-0.002515,Q
0.001337,-0.002109,0.007147,0.006697,0.013626,-0.019465,-0.005396,-0.003665,D
-0.001284,0.002974,0.001803,-0.006167,0.002311,-0.00872,0.011228,-0.001411,K
-0.002752,-0.008736,0.014157,0.015911,0.005807,0.000499,0.001455,0.000682,J
0.009391,0.008267,0.00679,0.00012,-0.00429,-0.000006,0.016979,-0.008634,G
-0.008332,0.005599,0.003448,0.010027,0.004175,0.000319,-0.004499,-0.0115,J
0.000032,0.005338,-0.006038,-0.001585,-0.003999,-0.01161,0.004451,-0.013106,R
0.001994,0.009707,0.003548,0.007533,0.004096,0.001563,-0.002079,-0.002847,V
-0.004256,-0.00299,-0.002701,0.006293,-0.000011,0.009199,0.001026,0.0048,A
-0.006699,0.00122,-0.002675,-0.004932,-0.000626,-0.000019,-0.000088,0.001816,X
0.012233,-0.00886,0.000518,-0.000177,0.012193,-0.01337,-0.004759,-0.003587,D
-0.00631,0.00447,0.007336,0.003632,0.00599,-0.001326,-0.008372,-0.009818,Y
-0.008254,0.001909,0.00768,0.00291,0.003907,-0.002124,0.004516,-0.009769,P
-0.002744,0.002691,0.003115,-0.022244,-0.010043,-0.002939,-0.011715,0.004394,Z
0.001292,-0.004194,-0.001398,0.005238,0.000807,0.004789,-0.011581,0.00053,E
-0.003475,0.007919,-0.003934,-0.007846,0.002762,-0.008027,-0.009097,0.00329,I
0.006184,0.009815,-0.003477,0.002067,-0.010473,0.017351,0.001872,0.009397,K
-0.008188,0.007339,-0.000494,0.005723,-0.000113,-0.006208,0.006517,-0.007133,R
-0.001381,-0.001791,-0.002566,-0.010781,-0.007881,-0.003569,-0.004849,0.000343,X
-0.002829,-0.000525,0.002592,-0.002455,-0.002107,0.001959,-0.006476,-0.005313,I
0.000871,0.008731,-0.007615,0.014264,0.006521,0.002866,0.005169,0.00745,M
-0.003415,0.014442,-0.001143,-0.006556,-0.002024,0.007662,-0.005562,-0.008187,I
-0.000993,0.001248,0.003245,0.000158,0.001351,0.001047,-0.002913,0.000061,S
-0.000773,-0.006788,0.003437,-0.012517,-0.002567,-0.003225,-0.009956,-0.000951,S
-0.002234,0.012416,0.012134,0.000514,0.003054,-0.003737,-0.004043,-0.001005,I
0.000532,0.015717,-0.005451,0.000591,0.002136,-0.019909,-0.01107,-0.008063,T
-0.008715,-0.004507,-0.005997,0.005057,0.008291,0.004423,-0.002992,0.003718,A
-0.004289,0.004629,-0.002637,0.011163,-0.003576,0.010553,0.008201,0.007607,N
0.010789,0.005276,-0.007822,0.006416,-0.003939,-0.004642,-0.005052,0.000299,V
0.00249,0.00975,0.01096,-0.006578,0.000901,0.003925,0.006351,-0.004259,I
-0.004259,-0.000362,0.007103,-0.001309,-0.001299,0.000934,-0.001029,-0.008295,B
0.009546,-0.008983,0.008805,0.001604,0.001315,0.001135,-0.00305,-0.004288,S
-0.008774,0.001363,0.004462,0.004766,0.001437,-0.004732,0.000147,-0.00661,J
-0.000876,-0.002739,0.007889,0.003433,0.010834,0.004307,-0.0047,0.008698,Z
0.008055,0.012815,0.000264,0.000059,0.01099,0.002575,0.005405,-0.005269,V
0.003355,0.000629,0.014274,-0.012419,-0.007578,-0.006218,0.004516,-0.003685,B
-0.020111,-0.00608,-0.010122,-0.00764,0.008504,-0.007596,0.002478,0.003816,L
0.002974,-0.000313,0.001383,-0.001765,0.003114,0.000717,0.003856,-0.003182,F
0.000532,0.00229,0.002635,-0.001901,0.00881,-0.001828,0.010377,0.001293,O
-0.007255,0.001959,0.006702,-0.009408,0.006355,0.011571,0.010344,0.004645,S
-0.000594,-0.001826,0.004428,0.006656,-0.008898,0.005635,0.001349,0.004972,J
0.004212,-0.009814,-0.005801,0.000843,0.002332,-0.010606,-0.001089,0.005513,U
-0.00224,0.002491,0.005897,0.003166,-0.009197,0.000506,-0.006074,-0.008435,B
0.00441,0.000211,-0.001607,0.008269,0.004994,0.006243,0.005301,-0.009197,W
-0.00454,-0.005766,-0.001981,0.002379,-0.001026,-0.001397,-0.008688,0.005203,J
-0.005872,-0.000078,-0.004442,0.000031,-0.001618,-0.001236,0.010869,-0.001419,N
0.000215,0.002329,-0.007114,0.005266,-0.00125,0.007623,-0.012327,0.006472,X
-0.002906,-0.002972,-0.008228,-0.005724,0.002159,-0.003106,0.008958,0.005725,N
0.010038,0.001012,0.001159,0.005817,-0.000479,0.005865,0.015888,-0.007955,O
0.009566,0.000692,-0.002766,0.00024,0.004702,-0.014406,-0.001971,0.002545,V
0.008466,-0.007121,0.00839,0.003721,-0.001003,0.011195,-0.007276,-0.004203,C
-0.003848,-0.007448,-0.001728,-0.001287,-0.000338,0.002873,-0.001833,0.00171,G
-0.011596,-0.008392,0.007886,0.000923,0.002685,-0.008462,0.002018,-0.002397,D
0.007027,-0.00269,0.000941,0.002402,0.014489,0.010203,-0.003137,0.00489,C
0.009073,-0.026832,-0.001656,0.002505,0.010957,0.008408,-0.019814,0.001734,S
-0.000254,0.008316,-0.001715,-0.00127,-0.008203,-0.000133,-0.008729,-0.001885,F
-0.006199,-0.004306,0.00697,0.02238,-0.009645,-0.00527,0.004973,0.003167,M
-0.006704,-0.004605,-0.013539,0.001457,-0.001523,0.009297,0.004463,0.004312,A
0.008353,0.001004,0.000428,-0.006081,0.006412,-0.008214,0.002712,-0.005865,T
0.002941,-0.003018,0.000623,-0.000985,-0.000951,0.006547,-0.010358,0.001321,E
-0.001239,0.008577,0.002013,-0.000171,0.002371,-0.003215,0.004843,0.003949,D
-0.00502,0.018632,0.000246,-0.005164,0.00287,0.010668,-0.005558,-0.001932,I
-0.000314,0.008829,-0.018011,0.020124,0.011971,-0.014958,0.007747,-0.008052,M
0.01031,0.002971,-0.000705,0.002355,-0.006087,0.009576,-0.006945,-0.005146,V
-0.001559,0.009943,0.005492,0.001296,-0.001041,0.000655,-0.00057,-0.004804,F
-0.003372,-0.012669,0.008536,-0.00424,-0.000219,-0.009482,-0.00924,-0.002188,S
-0.000928,0.00499,-0.004207,-0.010525,-0.001439,0.004004,0.011096,-0.004236,X
-0.00016,0.003978,0.005161,0.000641,0.007269,-0.003009,-0.00774,0.003098,T
-0.005187,0.004434,0.002219,-0.006264,-0.002263,-0.003602,-0.009862,-0.005247,I
0.003828,-0.002762,-0.006499,0.006533,0.003218,-0.013088,0.000793,-0.001244,W
0.003534,0.001772,0.007149,-0.012673,-0.00897,0.010514,0.005276,0.001913,T
-0.006075,0.005497,0.002812,0.005669,0.00359,-0.004066,-0.004143,-0.000149,J
-0.00177,-0.011182,0.005155,0.000406,-0.000071,-0.000135,-0.004061,-0.012551,E
0.000085,0.000613,-0.003999,0.00374,-0.00669,-0.004437,0.002908,-0.005232,H
0.009438,0.004515,-0.003701,0.006013,-0.002426,-0.00586,-0.006485,-0.003148,V
-0.002841,0.00354,0.001415,-0.006771,-0.006661,0.004833,-0.003028,-0.007227,E
0.003925,-0.001646,0.014653,-0.002612,-0.001818,0.001813,0.014892,-0.001977,V
-0.006006,-0.011789,0.004467,0.005945,-0.004208,-0.002201,-0.000114,-0.00476,O
-0.012183,-0.004058,0.008367,-0.002641,-0.001171,-0.00904,0.000968,-0.001333,D
-0.000155,0.000514,0.008743,-0.004655,-0.000835,-0.006345,-0.002594,-0.002531,E
0.005051,0.004977,-0.004255,-0.001222,-0.010949,0.001612,-0.005472,0.011059,X
0.004829,0.00211,-0.004839,-0.008782,0.003745,0.004511,-0.002837,-0.002106,X
-0.004247,-0.008372,-0.000377,0.002863,-0.000685,-0.009114,0.001108,-0.002511,H
-0.008494,-0.006242,-0.010218,0.00606,0.0067,0.006694,0.006214,0.002557,A
-0.008206,0.00033,0.008162,-0.004567,-0.009586,-0.007098,0.003969,-0.002817,D
-0.000124,-0.002466,-0.001387,0.001153,-0.010236,0.002528,-0.005205,-0.002842,X
0.005264,-0.0005,0.000879,-0.004508,0.006154,-0.007829,-0.003146,-0.001494,Y
0.014665,-0.013915,-0.013704,-0.005033,0.005884,0.007487,-0.0014,-0.006044,L
-0.001548,-0.000084,0.004584,-0.001625,0.000486,-0.000566,-0.00408,0.001039,S
-0.004901,0.010293,-0.004067,0.003392,0.004408,0.003579,-0.005148,0.003361,J
-0.004816,-0.008693,0.00607,0.005576,-0.000299,-0.001753,-0.004401,-0.00845,X
0.007676,-0.002572,-0.008468,0.005092,0.005855,0.000247,-0.001408,0.000229,C
-0.003671,0.004478,0.004533,-0.001485,-0.000567,0.006097,-0.001382,-0.01054,P
0.004435,-0.000579,-0.000375,-0.007973,0.017992,0.005018,-0.009239,0.007899,Y
-0.000635,-0.001292,0.003698,0.003091,0.002718,0.003023,-0.000345,0.000982,G
0.005543,0.001031,-0.004064,0.008874,0.0074,-0.012053,0.001422,0.004266,W
-0.000949,-0.001442,0.00416,0.001816,0.009412,0.007207,0.003013,0.013501,S
0.004872,0.010696,-0.01959,0.011862,-0.016692,0.001944,0.012247,-0.004607,M
0.006761,-0.010799,-0.000355,-0.000344,-0.004907,0.009202,-0.000315,0.001005,G
-0.004441,0.00655,-0.002221,0.004748,0.009585,0.003125,0.001458,0.000892,K
0.000989,-0.006985,0.008857,-0.011503,-0.011973,0.003477,-0.003936,0.007464,B
-0.007613,0.001108,-0.002807,0.005274,-0.000697,-0.018893,0.000552,-0.003428,R
0.015287,-0.004499,-0.007953,-0.009839,0.011796,0.004897,0.006073,-0.005443,C
0.005475,-0.014126,-0.003021,0.0059,0.005206,0.000063,-0.001,-0.000749,G
-0.005636,-0.002663,0.010672,-0.007122,-0.001643,-0.004996,-0.009445,-0.005822,Z
-0.006053,-0.004608,-0.002392,-0.001181,0.009511,-0.00147,0.000379,0.007667,Q
-0.002003,-0.001658,0.004254,-0.000042,0.002159,-0.00184,-0.005496,-0.011888,T
-0.007177,-0.001311,-0.004685,-0.001763,0.002026,0.002414,0.004697,0.01833,U
0.005196,-0.003045,-0.004853,0.007701,0.001447,0.002796,0.004333,-0.011617,W
-0.001544,-0.004159,0.003999,-0.001533,-0.005356,-0.000939,0.004168,-0.002199,U
-0.001158,-0.003606,-0.003277,0.000171,0.004775,-0.000937,0.008151,0.012625,O
-0.001339,0.007414,-0.010404,-0.000337,-0.001726,0.000182,0.005392,-0.007649,N
0.009121,-0.020308,0.004429,0.000597,0.004785,0.000734,-0.012106,0.017291,Y
0.0033,0.000904,0.003057,0.006484,-0.005235,0.007517,-0.00364,0.011026,V
-0.003525,-0.010036,-0.003586,0.004701,-0.015195,-0.005977,0.016874,0.002676,N
0.001292,0.003014,0.005744,-0.008682,0.007538,-0.005085,-0.008395,0.001266,T
-0.00285,0.016227,-0.001066,-0.00791,-0.004277,0.011426,-0.00691,-0.005168,I
-0.001625,-0.008821,0.003331,0.011174,0.000891,0.010381,-0.005527,0.006004,J
-0.00869,0.00727,-0.008812,0.025917,0.001556,-0.011963,0.008255,0.028901,M
0.006347,-0.004943,-0.000371,-0.000624,-0.00087,-0.010202,0.000694,0.002698,Q
-0.003061,0.001009,-0.008694,0.006164,-0.005283,0.005375,-0.00517,0.005003,A
-0.003415,0.003459,0.006462,-0.00619,-0.01354,-0.007759,0.001585,0.004882,D
0.014757,0.005726,-0.011881,0.000017,-0.002082,-0.004924,-0.007235,0.002579,V
-0.008528,-0.000595,0.003917,0.002797,0.005159,-0.004302,-0.000003,-0.007116,I
-0.006672,0.012598,0.002348,-0.001256,0.003158,0.009092,-0.005668,-0.00799,I
-0.004818,0.007145,-0.000232,0.00884,-0.002471,0.005776,-0.014837,-0.004027,F
0.007505,-0.0066,0.004526,0.003555,0.000762,-0.001507,0.000668,-0.001955,Q
-0.00277,-0.004647,0.010466,-0.006811,0.005059,-0.001817,0.002792,0.001613,B
0.001281,0.010957,-0.004921,-0.004991,-0.000699,-0.000729,0.001785,0.005907,U
0.01292,0.005932,-0.002001,0.00157,0.000977,0.002763,-0.002708,0.004823,V
0.000157,-0.001424,0.002944,0.005708,-0.008564,-0.008763,0.021071,0.001464,N
-0.001348,-0.002715,-0.001429,-0.000929,-0.002479,0.001784,-0.003603,0.000127,X
-0.000959,0.004959,0.009677,0.004808,0.009411,-0.006677,0.012548,0.000092,P
-0.00185,0.010003,0.007701,-0.004589,0.004589,0.001457,0.009675,0.002292,P
0.013271,-0.003251,-0.018698,-0.007272,-0.004489,-0.016884,0.019718,0.003367,M
0.013043,0.006323,-0.010826,-0.003535,-0.001161,-0.015428,-0.001797,0.008171,V
0.001925,0.011805,-0.014642,0.00913,-0.005895,0.001584,0.010245,-0.006963,M
0.012634,0.004398,-0.007794,-0.006017,0.003564,-0.010748,0.002295,-0.00626,V
-0.007911,0.007189,0.009209,0.003719,0.00158,0.003105,0.00121,-0.010908,F
-0.003534,-0.000762,0.000658,0.004789,-0.000904,0.005016,-0.000803,-0.007744,H
-0.003245,-0.003756,-0.004733,0.005034,-0.001846,0.001,-0.002569,-0.003863,H
0.005517,-0.000905,-0.011112,0.001371,0.007235,0.001852,0.011541,-0.002516,N
0.000451,0.006989,-0.004938,-0.008022,0.001631,0.004786,-0.006209,0.000487,E
-0.002646,-0.007,0.003034,-0.010049,-0.004413,-0.006985,-0.00525,-0.002182,Z
0.001385,0.000707,0.004862,-0.006065,-0.011859,-0.000598,-0.002474,0.006096,G
-0.000042,0.00273,-0.012327,-0.000094,-0.009912,0.01,0.013039,-0.002624,K
0.002296,-0.004446,-0.003339,0.001286,0.00116,-0.001796,0.00464,0.002452,O
0.003694,-0.009698,-0.009762,-0.012667,-0.001664,0.007989,-0.013317,-0.002484,E
