K1,K2,K3,K4,K5,K6,K7,K8,K9,K10,K11,K12,K13,class
25.980762,13.856406,22.51666,45.033321,-45.033321,34.641016,-27.712813,6.928203,-10.392305,-29.444864,-1.732051,-6.928203,24.248711,E
17.320508,1.732051,17.320508,29.444864,-24.248711,17.320508,-22.51666,1.732051,-12.124356,-19.052559,-5.196152,-8.660254,20.78461,D
32.908965,8.660254,15.588457,29.444864,-36.373067,27.712813,-31.176915,6.928203,-20.78461,-32.908965,1.732051,-12.124356,22.51666,P
36.373067,22.51666,13.856406,34.641016,-51.961524,25.980762,-24.248711,13.856406,-12.124356,-48.497423,12.124356,-10.392305,20.78461,I
36.373067,22.51666,22.51666,46.765372,-55.425626,34.641016,-32.908965,12.124356,-22.51666,-45.033321,3.464102,-12.124356,22.51666,E
39.837169,20.78461,32.908965,38.105118,-55.425626,15.588457,-29.444864,12.124356,-24.248711,-65.817931,15.588457,-22.51666,17.320508,V
27.712813,3.464102,27.712813,27.712813,-36.373067,1.732051,-19.052559,8.660254,-17.320508,-41.569219,10.392305,-25.980762,19.052559,N
31.176915,17.320508,6.928203,24.248711,-39.837169,24.248711,-31.176915,12.124356,-24.248711,-48.497423,10.392305,-10.392305,10.392305,T
46.765372,-5.196152,34.641016,38.105118,-55.425626,-3.464102,-20.78461,13.856406,-15.588457,-50.229473,15.588457,-45.033321,15.588457,N
36.373067,13.856406,20.78461,41.569219,-53.693575,27.712813,-25.980762,10.392305,-12.124356,-39.837169,6.928203,-17.320508,20.78461,R
36.373067,8.660254,36.373067,31.176915,-41.569219,3.464102,-20.78461,10.392305,-19.052559,-39.837169,12.124356,-20.78461,17.320508,P
36.373067,15.588457,17.320508,43.30127,-51.961524,32.908965,-39.837169,15.588457,-29.444864,-53.693575,1.732051,-20.78461,15.588457,J
29.444864,3.464102,20.78461,36.373067,-43.30127,25.980762,-29.444864,12.124356,-15.588457,-34.641016,-8.660254,-24.248711,32.908965,J
39.837169,6.928203,20.78461,41.569219,-46.765372,8.660254,-17.320508,8.660254,-3.464102,-38.105118,10.392305,-19.052559,13.856406,L
22.51666,12.124356,17.320508,38.105118,-34.641016,24.248711,-25.980762,6.928203,-13.856406,-31.176915,0,-6.928203,22.51666,X
31.176915,12.124356,39.837169,34.641016,-43.30127,6.928203,-20.78461,8.660254,-20.78461,-45.033321,6.928203,-20.78461,15.588457,V
38.105118,-6.928203,31.176915,34.641016,-43.30127,-5.196152,-19.052559,10.392305,-10.392305,-41.569219,10.392305,-36.373067,15.588457,H
22.51666,10.392305,32.908965,36.373067,-41.569219,6.928203,-20.78461,10.392305,-10.392305,-53.693575,15.588457,-17.320508,8.660254,Y
25.980762,6.928203,31.176915,36.373067,-39.837169,1.732051,-20.78461,10.392305,-12.124356,-60.621778,12.124356,-22.51666,5.196152,V
38.105118,17.320508,17.320508,39.837169,-55.425626,32.908965,-32.908965,13.856406,-22.51666,-48.497423,5.196152,-19.052559,22.51666,D
24.248711,15.588457,39.837169,31.176915,-38.105118,0,-24.248711,6.928203,-31.176915,-57.157677,6.928203,-22.51666,10.392305,W
24.248711,8.660254,32.908965,36.373067,-38.105118,3.464102,-25.980762,8.660254,-22.51666,-50.229473,8.660254,-20.78461,3.464102,N
29.444864,15.588457,17.320508,38.105118,-39.837169,19.052559,-22.51666,8.660254,-8.660254,-36.373067,6.928203,-5.196152,17.320508,I
20.78461,-3.464102,24.248711,43.30127,-19.052559,-6.928203,-13.856406,1.732051,3.464102,-13.856406,1.732051,-5.196152,13.856406,C
10.392305,5.196152,24.248711,32.908965,-22.51666,5.196152,-17.320508,1.732051,-5.196152,-31.176915,8.660254,-3.464102,12.124356,Y
32.908965,1.732051,19.052559,32.908965,-36.373067,5.196152,-20.78461,6.928203,-10.392305,-36.373067,5.196152,-19.052559,12.124356,D
53.693575,19.052559,22.51666,39.837169,-58.889727,20.78461,-25.980762,13.856406,-15.588457,-48.497423,10.392305,-17.320508,19.052559,P
39.837169,20.78461,19.052559,43.30127,-62.353829,29.444864,-25.980762,13.856406,-12.124356,-45.033321,12.124356,-17.320508,17.320508,R
15.588457,-0,19.052559,31.176915,-22.51666,20.78461,-24.248711,5.196152,-13.856406,-19.052559,-5.196152,-10.392305,20.78461,J
43.30127,3.464102,19.052559,43.30127,-41.569219,1.732051,-17.320508,12.124356,0,-32.908965,10.392305,-17.320508,15.588457,G
36.373067,12.124356,29.444864,43.30127,-57.157677,15.588457,-22.51666,13.856406,-13.856406,-46.765372,15.588457,-24.248711,15.588457,U
48.497423,10.392305,27.712813,41.569219,-62.353829,22.51666,-29.444864,15.588457,-20.78461,-48.497423,10.392305,-29.444864,20.78461,O
34.641016,17.320508,19.052559,38.105118,-51.961524,34.641016,-29.444864,12.124356,-17.320508,-39.837169,5.196152,-15.588457,25.980762,R
25.980762,1.732051,32.908965,38.105118,-32.908965,5.196152,-22.51666,10.392305,-12.124356,-51.961524,15.588457,-19.052559,8.660254,Y
41.569219,17.320508,25.980762,43.30127,-53.693575,31.176915,-31.176915,10.392305,-24.248711,-48.497423,1.732051,-22.51666,24.248711,R
36.373067,19.052559,24.248711,46.765372,-46.765372,15.588457,-32.908965,10.392305,-27.712813,-55.425626,5.196152,-13.856406,5.196152,K
36.373067,15.588457,39.837169,36.373067,-50.229473,10.392305,-29.444864,12.124356,-31.176915,-55.425626,15.588457,-24.248711,15.588457,W
25.980762,10.392305,25.980762,34.641016,-34.641016,8.660254,-25.980762,6.928203,-20.78461,-39.837169,5.196152,-12.124356,6.928203,H
38.105118,10.392305,25.980762,32.908965,-38.105118,10.392305,-20.78461,6.928203,-13.856406,-32.908965,5.196152,-13.856406,17.320508,R
34.641016,22.51666,25.980762,25.980762,-39.837169,17.320508,-27.712813,8.660254,-24.248711,-45.033321,10.392305,-8.660254,17.320508,F
51.961524,19.052559,29.444864,31.176915,-57.157677,15.588457,-22.51666,22.51666,-20.78461,-69.282032,25.980762,-27.712813,10.392305,Y
32.908965,13.856406,36.373067,36.373067,-45.033321,3.464102,-22.51666,8.660254,-17.320508,-46.765372,3.464102,-20.78461,15.588457,O
34.641016,24.248711,22.51666,41.569219,-50.229473,25.980762,-31.176915,10.392305,-22.51666,-50.229473,1.732051,-10.392305,19.052559,Z
25.980762,8.660254,15.588457,29.444864,-38.105118,25.980762,-34.641016,8.660254,-24.248711,-39.837169,5.196152,-13.856406,13.856406,F
41.569219,3.464102,20.78461,25.980762,-41.569219,10.392305,-25.980762,13.856406,-13.856406,-41.569219,17.320508,-22.51666,10.392305,P
38.105118,22.51666,24.248711,38.105118,-53.693575,20.78461,-24.248711,13.856406,-17.320508,-45.033321,6.928203,-15.588457,24.248711,A
34.641016,10.392305,22.51666,34.641016,-36.373067,12.124356,-22.51666,8.660254,-19.052559,-32.908965,8.660254,-13.856406,17.320508,D
31.176915,17.320508,41.569219,41.569219,-58.889727,3.464102,-25.980762,13.856406,-25.980762,-62.353829,17.320508,-29.444864,8.660254,W
17.320508,0,27.712813,22.51666,-22.51666,-3.464102,-15.588457,3.464102,-15.588457,-29.444864,5.196152,-19.052559,17.320508,N
43.30127,24.248711,34.641016,39.837169,-60.621778,10.392305,-27.712813,13.856406,-22.51666,-64.08588,8.660254,-24.248711,12.124356,O
32.908965,-1.732051,34.641016,45.033321,-34.641016,-8.660254,-19.052559,8.660254,-6.928203,-34.641016,6.928203,-20.78461,6.928203,K
39.837169,19.052559,32.908965,32.908965,-46.765372,8.660254,-20.78461,10.392305,-22.51666,-45.033321,12.124356,-17.320508,17.320508,H
39.837169,15.588457,43.30127,32.908965,-50.229473,6.928203,-27.712813,12.124356,-36.373067,-55.425626,17.320508,-29.444864,22.51666,W
29.444864,10.392305,17.320508,27.712813,-39.837169,10.392305,-27.712813,10.392305,-17.320508,-48.497423,12.124356,-15.588457,-3.464102,F
20.78461,6.928203,19.052559,32.908965,-22.51666,10.392305,-25.980762,3.464102,-19.052559,-32.908965,1.732051,-5.196152,6.928203,X
48.497423,17.320508,31.176915,41.569219,-60.621778,15.588457,-25.980762,13.856406,-22.51666,-51.961524,19.052559,-24.248711,13.856406,M
20.78461,12.124356,20.78461,27.712813,-46.765372,5.196152,-12.124356,13.856406,1.732051,-43.30127,13.856406,-20.78461,15.588457,I
22.51666,10.392305,15.588457,29.444864,-34.641016,24.248711,-22.51666,6.928203,-13.856406,-27.712813,3.464102,-10.392305,20.78461,A
41.569219,6.928203,19.052559,38.105118,-43.30127,5.196152,-22.51666,10.392305,-13.856406,-43.30127,8.660254,-22.51666,19.052559,O
8.660254,-5.196152,32.908965,31.176915,-13.856406,1.732051,-15.588457,0,-3.464102,-25.980762,5.196152,-6.928203,10.392305,Y
57.157677,17.320508,31.176915,43.30127,-62.353829,17.320508,-27.712813,19.052559,-20.78461,-57.157677,13.856406,-25.980762,15.588457,Q
34.641016,20.78461,6.928203,32.908965,-41.569219,19.052559,-22.51666,10.392305,-10.392305,-36.373067,6.928203,-3.464102,17.320508,Z
41.569219,20.78461,31.176915,48.497423,-55.425626,29.444864,-29.444864,10.392305,-24.248711,-53.693575,-1.732051,-20.78461,12.124356,A
43.30127,5.196152,20.78461,31.176915,-45.033321,3.464102,-24.248711,10.392305,-13.856406,-43.30127,12.124356,-24.248711,15.588457,P
38.105118,20.78461,19.052559,36.373067,-48.497423,10.392305,-19.052559,12.124356,-12.124356,-45.033321,15.588457,-12.124356,15.588457,X
48.497423,25.980762,27.712813,36.373067,-51.961524,6.928203,-22.51666,13.856406,-15.588457,-48.497423,17.320508,-8.660254,19.052559,T
24.248711,3.464102,25.980762,39.837169,-27.712813,5.196152,-20.78461,3.464102,-6.928203,-27.712813,0,-8.660254,12.124356,G
25.980762,3.464102,27.712813,38.105118,-34.641016,-3.464102,-19.052559,6.928203,-12.124356,-41.569219,12.124356,-19.052559,8.660254,U
39.837169,6.928203,22.51666,27.712813,-43.30127,5.196152,-24.248711,10.392305,-12.124356,-41.569219,13.856406,-20.78461,13.856406,P
29.444864,15.588457,25.980762,38.105118,-41.569219,12.124356,-25.980762,8.660254,-22.51666,-51.961524,6.928203,-17.320508,10.392305,K
27.712813,12.124356,22.51666,29.444864,-32.908965,5.196152,-27.712813,8.660254,-22.51666,-50.229473,6.928203,-12.124356,3.464102,Y
32.908965,5.196152,39.837169,41.569219,-43.30127,-5.196152,-25.980762,10.392305,-25.980762,-62.353829,12.124356,-32.908965,6.928203,W
31.176915,13.856406,24.248711,41.569219,-38.105118,8.660254,-31.176915,8.660254,-27.712813,-50.229473,5.196152,-12.124356,-1.732051,K
25.980762,5.196152,15.588457,31.176915,-31.176915,24.248711,-25.980762,5.196152,-15.588457,-25.980762,-1.732051,-10.392305,22.51666,D
29.444864,15.588457,19.052559,29.444864,-45.033321,13.856406,-27.712813,12.124356,-17.320508,-48.497423,15.588457,-13.856406,-1.732051,F
27.712813,15.588457,43.30127,36.373067,-38.105118,-3.464102,-27.712813,6.928203,-34.641016,-62.353829,6.928203,-22.51666,8.660254,W
25.980762,-0,32.908965,38.105118,-29.444864,0,-20.78461,3.464102,-22.51666,-41.569219,1.732051,-25.980762,10.392305,M
27.712813,-3.464102,12.124356,29.444864,-32.908965,-12.124356,-6.928203,10.392305,6.928203,-24.248711,10.392305,-20.78461,12.124356,L
43.30127,13.856406,25.980762,38.105118,-51.961524,17.320508,-22.51666,10.392305,-12.124356,-38.105118,8.660254,-17.320508,15.588457,R
22.51666,8.660254,25.980762,34.641016,-39.837169,20.78461,-20.78461,8.660254,-10.392305,-27.712813,1.732051,-15.588457,24.248711,A
29.444864,15.588457,34.641016,34.641016,-39.837169,-3.464102,-15.588457,8.660254,-12.124356,-38.105118,13.856406,-12.124356,19.052559,L
19.052559,6.928203,17.320508,38.105118,-29.444864,13.856406,-20.78461,5.196152,-6.928203,-19.052559,-3.464102,-5.196152,20.78461,L
17.320508,0,15.588457,22.51666,-17.320508,13.856406,-20.78461,1.732051,-8.660254,-19.052559,1.732051,-3.464102,10.392305,P
43.30127,13.856406,25.980762,39.837169,-57.157677,15.588457,-27.712813,13.856406,-27.712813,-55.425626,13.856406,-29.444864,15.588457,D
24.248711,-15.588457,34.641016,31.176915,-20.78461,-8.660254,-15.588457,3.464102,-12.124356,-31.176915,1.732051,-31.176915,8.660254,M
38.105118,10.392305,31.176915,46.765372,-41.569219,0,-29.444864,10.392305,-20.78461,-46.765372,3.464102,-17.320508,12.124356,C
24.248711,5.196152,43.30127,36.373067,-39.837169,-1.732051,-20.78461,8.660254,-20.78461,-51.961524,10.392305,-29.444864,17.320508,W
34.641016,24.248711,31.176915,38.105118,-53.693575,20.78461,-25.980762,10.392305,-20.78461,-55.425626,8.660254,-17.320508,19.052559,H
43.30127,12.124356,32.908965,39.837169,-51.961524,5.196152,-25.980762,13.856406,-22.51666,-51.961524,8.660254,-27.712813,15.588457,O
29.444864,3.464102,29.444864,36.373067,-34.641016,6.928203,-19.052559,6.928203,-6.928203,-27.712813,6.928203,-13.856406,19.052559,Q
36.373067,22.51666,17.320508,45.033321,-48.497423,27.712813,-29.444864,10.392305,-15.588457,-38.105118,1.732051,-5.196152,19.052559,Z
45.033321,10.392305,34.641016,41.569219,-45.033321,6.928203,-24.248711,13.856406,-17.320508,-45.033321,12.124356,-19.052559,15.588457,Q
39.837169,10.392305,19.052559,34.641016,-45.033321,13.856406,-20.78461,8.660254,-8.660254,-34.641016,10.392305,-13.856406,15.588457,B
45.033321,3.464102,25.980762,43.30127,-43.30127,5.196152,-20.78461,10.392305,-6.928203,-32.908965,19.052559,-20.78461,15.588457,R
43.30127,17.320508,19.052559,38.105118,-53.693575,12.124356,-22.51666,13.856406,-15.588457,-55.425626,17.320508,-20.78461,6.928203,G
24.248711,0,20.78461,29.444864,-19.052559,3.464102,-12.124356,1.732051,1.732051,-13.856406,3.464102,-3.464102,15.588457,B
24.248711,8.660254,24.248711,39.837169,-29.444864,10.392305,-27.712813,5.196152,-20.78461,-34.641016,0,-8.660254,12.124356,K
19.052559,5.196152,25.980762,36.373067,-29.444864,24.248711,-24.248711,5.196152,-12.124356,-22.51666,-8.660254,-10.392305,25.980762,A
17.320508,8.660254,19.052559,31.176915,-25.980762,22.51666,-22.51666,1.732051,-10.392305,-20.78461,-3.464102,-1.732051,19.052559,B
39.837169,1.732051,13.856406,29.444864,-38.105118,0,-19.052559,8.660254,-10.392305,-39.837169,8.660254,-24.248711,12.124356,D
20.78461,6.928203,29.444864,32.908965,-31.176915,6.928203,-24.248711,6.928203,-17.320508,-45.033321,12.124356,-13.856406,5.196152,V
39.837169,15.588457,19.052559,31.176915,-39.837169,3.464102,-29.444864,12.124356,-27.712813,-51.961524,10.392305,-15.588457,3.464102,E
39.837169,20.78461,27.712813,41.569219,-58.889727,12.124356,-22.51666,13.856406,-19.052559,-53.693575,13.856406,-22.51666,13.856406,K
29.444864,17.320508,19.052559,27.712813,-38.105118,13.856406,-24.248711,6.928203,-20.78461,-39.837169,3.464102,-12.124356,17.320508,D
38.105118,17.320508,13.856406,34.641016,-34.641016,8.660254,-15.588457,6.928203,-1.732051,-31.176915,10.392305,0,17.320508,S
22.51666,1.732051,20.78461,34.641016,-36.373067,24.248711,-25.980762,8.660254,-12.124356,-24.248711,-10.392305,-19.052559,34.641016,J
32.908965,20.78461,25.980762,45.033321,-57.157677,34.641016,-29.444864,12.124356,-17.320508,-41.569219,5.196152,-13.856406,27.712813,K
43.30127,5.196152,20.78461,36.373067,-45.033321,1.732051,-19.052559,12.124356,-10.392305,-41.569219,12.124356,-25.980762,20.78461,Q
38.105118,17.320508,22.51666,46.765372,-50.229473,-0,-19.052559,12.124356,-3.464102,-38.105118,13.856406,-10.392305,8.660254,E
31.176915,10.392305,29.444864,38.105118,-48.497423,6.928203,-20.78461,13.856406,-12.124356,-67.549981,17.320508,-25.980762,5.196152,V
32.908965,19.052559,27.712813,38.105118,-45.033321,17.320508,-27.712813,8.660254,-24.248711,-55.425626,5.196152,-17.320508,19.052559,K
32.908965,13.856406,17.320508,24.248711,-38.105118,13.856406,-31.176915,10.392305,-27.712813,-51.961524,10.392305,-15.588457,12.124356,T
31.176915,10.392305,24.248711,34.641016,-31.176915,6.928203,-27.712813,6.928203,-22.51666,-43.30127,1.732051,-10.392305,10.392305,S
32.908965,13.856406,20.78461,31.176915,-45.033321,13.856406,-27.712813,10.392305,-20.78461,-48.497423,10.392305,-15.588457,8.660254,F
32.908965,10.392305,19.052559,32.908965,-38.105118,13.856406,-17.320508,6.928203,-5.196152,-29.444864,8.660254,-8.660254,15.588457,B
45.033321,17.320508,38.105118,38.105118,-58.889727,3.464102,-24.248711,13.856406,-24.248711,-72.746134,17.320508,-32.908965,19.052559,V
39.837169,17.320508,36.373067,48.497423,-46.765372,6.928203,-22.51666,8.660254,-12.124356,-39.837169,8.660254,-10.392305,17.320508,C
39.837169,3.464102,20.78461,32.908965,-45.033321,6.928203,-19.052559,10.392305,-10.392305,-38.105118,12.124356,-25.980762,17.320508,N
13.856406,6.928203,15.588457,36.373067,-24.248711,13.856406,-19.052559,3.464102,-5.196152,-15.588457,-3.464102,-1.732051,20.78461,L
17.320508,5.196152,25.980762,36.373067,-24.248711,5.196152,-20.78461,5.196152,-8.660254,-34.641016,8.660254,-5.196152,10.392305,Y
34.641016,20.78461,17.320508,31.176915,-45.033321,12.124356,-19.052559,10.392305,-12.124356,-43.30127,13.856406,-10.392305,19.052559,X
38.105118,15.588457,36.373067,41.569219,-53.693575,15.588457,-27.712813,10.392305,-22.51666,-48.497423,8.660254,-19.052559,15.588457,V
48.497423,-17.320508,32.908965,38.105118,-39.837169,-6.928203,-22.51666,12.124356,-13.856406,-43.30127,10.392305,-43.30127,13.856406,H
34.641016,15.588457,25.980762,43.30127,-46.765372,3.464102,-20.78461,10.392305,-10.392305,-43.30127,8.660254,-13.856406,10.392305,K
36.373067,13.856406,34.641016,36.373067,-41.569219,5.196152,-20.78461,6.928203,-19.052559,-39.837169,5.196152,-15.588457,17.320508,B
24.248711,-3.464102,25.980762,38.105118,-24.248711,-3.464102,-15.588457,3.464102,-3.464102,-20.78461,5.196152,-12.124356,15.588457,G
34.641016,12.124356,15.588457,43.30127,-46.765372,31.176915,-27.712813,8.660254,-13.856406,-36.373067,6.928203,-13.856406,20.78461,R
46.765372,22.51666,22.51666,39.837169,-53.693575,13.856406,-25.980762,13.856406,-19.052559,-48.497423,13.856406,-12.124356,10.392305,T
19.052559,5.196152,20.78461,24.248711,-24.248711,8.660254,-20.78461,3.464102,-10.392305,-29.444864,3.464102,-6.928203,10.392305,F
24.248711,6.928203,19.052559,29.444864,-36.373067,12.124356,-19.052559,6.928203,-12.124356,-32.908965,6.928203,-15.588457,15.588457,D
22.51666,3.464102,27.712813,34.641016,-27.712813,15.588457,-20.78461,6.928203,-10.392305,-22.51666,1.732051,-12.124356,27.712813,A
32.908965,17.320508,29.444864,39.837169,-48.497423,1.732051,-17.320508,10.392305,-13.856406,-55.425626,22.51666,-22.51666,19.052559,N
38.105118,17.320508,20.78461,38.105118,-53.693575,27.712813,-25.980762,12.124356,-13.856406,-39.837169,6.928203,-13.856406,20.78461,B
43.30127,17.320508,24.248711,41.569219,-53.693575,15.588457,-27.712813,13.856406,-17.320508,-53.693575,10.392305,-17.320508,6.928203,G
45.033321,19.052559,31.176915,41.569219,-50.229473,12.124356,-24.248711,10.392305,-20.78461,-46.765372,13.856406,-15.588457,13.856406,G
29.444864,19.052559,12.124356,38.105118,-53.693575,45.033321,-36.373067,13.856406,-22.51666,-43.30127,0,-13.856406,24.248711,J
45.033321,19.052559,46.765372,32.908965,-53.693575,1.732051,-29.444864,15.588457,-41.569219,-67.549981,20.78461,-34.641016,24.248711,W
29.444864,5.196152,17.320508,34.641016,-32.908965,19.052559,-25.980762,5.196152,-15.588457,-29.444864,0,-12.124356,15.588457,D
41.569219,19.052559,12.124356,36.373067,-38.105118,10.392305,-17.320508,8.660254,-3.464102,-36.373067,12.124356,-1.732051,17.320508,S
39.837169,15.588457,6.928203,32.908965,-39.837169,17.320508,-15.588457,8.660254,0,-34.641016,17.320508,-5.196152,17.320508,S
24.248711,8.660254,19.052559,29.444864,-24.248711,10.392305,-25.980762,5.196152,-19.052559,-29.444864,0,-5.196152,13.856406,S
31.176915,17.320508,24.248711,34.641016,-45.033321,17.320508,-22.51666,12.124356,-15.588457,-36.373067,3.464102,-13.856406,24.248711,A
29.444864,15.588457,17.320508,41.569219,-41.569219,25.980762,-31.176915,8.660254,-20.78461,-41.569219,3.464102,-8.660254,15.588457,X
27.712813,8.660254,36.373067,41.569219,-39.837169,1.732051,-20.78461,6.928203,-15.588457,-36.373067,5.196152,-17.320508,15.588457,C
22.51666,5.196152,39.837169,34.641016,-32.908965,1.732051,-25.980762,5.196152,-25.980762,-45.033321,8.660254,-20.78461,10.392305,W
17.320508,-0,31.176915,34.641016,-24.248711,1.732051,-20.78461,5.196152,-10.392305,-34.641016,10.392305,-12.124356,6.928203,V
32.908965,-10.392305,31.176915,32.908965,-34.641016,-10.392305,-17.320508,6.928203,-8.660254,-38.105118,5.196152,-32.908965,13.856406,H
